time, dry1, wett1, dry2, wett2, sensor1, sensor2, averageinprocent, moisturestartprocent, starthour, endhour, temperature, jobcounter, maxjobs, wateringduration, pauzeduration, lastwateringtime, ValveStatus, watergifttimer, pauzetimer, outputread, errorflag,
14:47:58,,,,,65,68,0,,,,,0,,,,,0,0,0,0,0,
14:47:59,,,,,63,63,66,,,,,0,,,,,0,0,0,0,0,
14:48:00,761,337,747,332,64,63,63,40,8,22,22.75,0,10,29,1,,0,0,0,0,0,
14:48:01,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:02,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:03,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:04,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:05,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:06,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:07,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:08,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:09,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:10,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:11,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:12,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:13,,,,,63,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:14,,,,,64,63,63,,,,,0,,,,,0,0,0,0,0,
14:48:15,,,,,42,41,63,,,,,0,,,,,0,0,0,0,0,
14:48:16,,,,,42,41,41,,,,,0,,,,,0,0,0,0,0,
14:48:17,,,,,28,26,41,,,,,0,,,,,0,0,0,0,0,
14:48:18,,,,,18,17,27,,,,,1,,,,14:48:17,1,28,60,1,0,
14:48:19,,,,,45,44,17,,,,,1,,,,14:48:17,1,27,60,1,0,
14:48:20,,,,,46,45,44,,,,,1,,,,14:48:17,1,26,60,1,0,
14:48:21,,,,,46,45,45,,,,,1,,,,14:48:17,1,25,60,1,0,
14:48:22,,,,,46,45,45,,,,,1,,,,14:48:17,1,24,60,1,0,
14:48:23,,,,,46,45,45,,,,,1,,,,14:48:17,1,23,60,1,0,
14:48:24,,,,,45,45,45,,,,,1,,,,14:48:17,1,22,60,1,0,
14:48:25,,,,,54,53,45,,,,,1,,,,14:48:17,1,21,60,1,0,
14:48:26,,,,,56,56,53,,,,,1,,,,14:48:17,1,20,60,1,0,
14:48:27,,,,,54,53,56,,,,,1,,,,14:48:17,1,19,60,1,0,
14:48:28,,,,,54,54,53,,,,,1,,,,14:48:17,1,18,60,1,0,
14:48:29,,,,,54,53,54,,,,,1,,,,14:48:17,1,17,60,1,0,
14:48:30,,,,,54,53,53,,,,,1,,,,14:48:17,1,16,60,1,0,
14:48:31,,,,,54,53,53,,,,,1,,,,14:48:17,1,15,60,1,0,
14:48:32,,,,,54,53,53,,,,,1,,,,14:48:17,1,14,60,1,0,
14:48:33,,,,,54,53,53,,,,,1,,,,14:48:17,1,13,60,1,0,
14:48:34,,,,,54,53,53,,,,,1,,,,14:48:17,1,12,60,1,0,
14:48:35,,,,,54,53,53,,,,,1,,,,14:48:17,1,11,60,1,0,
14:48:36,,,,,54,53,53,,,,,1,,,,14:48:17,1,10,60,1,0,
14:48:37,,,,,54,53,53,,,,,1,,,,14:48:17,1,9,60,1,0,
14:48:38,,,,,54,53,53,,,,,1,,,,14:48:17,1,8,60,1,0,
14:48:39,,,,,54,53,53,,,,,1,,,,14:48:17,1,7,60,1,0,
14:48:40,,,,,54,53,53,,,,,1,,,,14:48:17,1,6,60,1,0,
14:48:41,,,,,54,53,53,,,,,1,,,,14:48:17,1,5,60,1,0,
14:48:42,,,,,54,53,53,,,,,1,,,,14:48:17,1,4,60,1,0,
14:48:43,,,,,54,53,53,,,,,1,,,,14:48:17,1,3,60,1,0,
14:48:44,,,,,54,53,53,,,,,1,,,,14:48:17,1,2,60,1,0,
14:48:45,,,,,54,53,53,,,,,1,,,,14:48:17,1,1,60,1,0,
14:48:46,,,,,54,53,53,,,,,1,,,,14:48:17,1,0,60,1,0,
14:48:47,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,59,0,0,
14:48:48,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,58,0,0,
14:48:49,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,57,0,0,
14:48:50,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,56,0,0,
14:48:51,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,55,0,0,
14:48:52,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,54,0,0,
14:48:53,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,53,0,0,
14:48:54,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,52,0,0,
14:48:55,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,51,0,0,
14:48:56,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,50,0,0,
14:48:57,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,49,0,0,
14:48:58,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,48,0,0,
14:48:59,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,47,0,0,
14:49:00,761,337,747,332,54,53,53,40,8,22,22.50,1,10,29,1,14:48:17,0,0,46,0,0,
14:49:01,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,45,0,0,
14:49:02,,,,,54,53,52,,,,,1,,,,14:48:17,0,0,44,0,0,
14:49:03,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,43,0,0,
14:49:04,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,42,0,0,
14:49:05,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,41,0,0,
14:49:06,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,40,0,0,
14:49:07,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,39,0,0,
14:49:08,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,38,0,0,
14:49:09,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,37,0,0,
14:49:10,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,36,0,0,
14:49:11,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,35,0,0,
14:49:12,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,34,0,0,
14:49:13,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,33,0,0,
14:49:14,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,32,0,0,
14:49:15,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,31,0,0,
14:49:16,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,30,0,0,
14:49:17,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,29,0,0,
14:49:18,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,28,0,0,
14:49:19,,,,,54,53,52,,,,,1,,,,14:48:17,0,0,27,0,0,
14:49:20,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,26,0,0,
14:49:21,,,,,54,53,52,,,,,1,,,,14:48:17,0,0,25,0,0,
14:49:22,,,,,54,53,53,,,,,1,,,,14:48:17,0,0,24,0,0,
14:49:23,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,23,0,0,
14:49:24,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,22,0,0,
14:49:25,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,21,0,0,
14:49:26,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,20,0,0,
14:49:27,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,19,0,0,
14:49:28,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,18,0,0,
14:49:29,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,17,0,0,
14:49:30,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,16,0,0,
14:49:31,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,15,0,0,
14:49:32,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,14,0,0,
14:49:33,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,13,0,0,
14:49:34,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,12,0,0,
14:49:35,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,11,0,0,
14:49:36,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,10,0,0,
14:49:37,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,10,0,0,
14:49:38,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,8,0,0,
14:49:39,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,8,0,0,
14:49:40,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,6,0,0,
14:49:41,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,6,0,0,
14:49:42,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,4,0,0,
14:49:43,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,4,0,0,
14:49:44,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,2,0,0,
14:49:45,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,2,0,0,
14:49:46,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,1,0,0,
14:49:47,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:48,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:49,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:50,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:51,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:52,,,,,53,53,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:53,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:54,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:55,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:56,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:57,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:58,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:49:59,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:00,761,337,747,332,53,52,52,40,8,22,22.25,1,10,29,1,14:48:17,0,0,0,0,0,
14:50:01,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:02,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:03,,,,,53,53,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:04,,,,,53,52,53,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:05,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:06,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:07,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:08,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:09,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:10,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:11,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:12,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:13,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:14,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:15,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:16,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:17,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:18,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:19,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:20,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:21,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:22,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:23,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:24,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:25,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:26,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:27,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:28,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:29,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:30,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:31,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:32,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:33,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:34,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:35,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:36,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:37,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:38,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:39,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:40,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:41,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:42,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:43,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:44,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:45,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:46,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:47,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:48,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:49,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:50,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:51,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:52,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:53,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:54,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:55,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:56,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:57,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:58,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:50:59,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:00,761,337,747,332,53,52,52,40,8,22,22.25,1,10,29,1,14:48:17,0,0,0,0,0,
14:51:01,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:02,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:03,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:04,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:05,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:06,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:07,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:08,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:09,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:10,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:11,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:12,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:13,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:14,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:15,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:16,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:17,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:18,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:19,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:20,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:21,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:22,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:23,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:24,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:25,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:26,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:27,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:28,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:29,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:30,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:31,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:32,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:33,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:34,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:35,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:36,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:37,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:38,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:39,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:40,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:41,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:42,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:43,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:44,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:45,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:46,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:47,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:48,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:49,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:50,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:51,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:52,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:53,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:54,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:55,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:56,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:57,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:58,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:51:59,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:00,761,337,747,332,53,52,52,40,8,22,22.25,1,10,29,1,14:48:17,0,0,0,0,0,
14:52:01,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:02,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:03,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:04,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:05,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:06,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:07,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:08,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:09,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:10,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:11,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:12,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:13,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:14,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:15,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:16,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:17,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:18,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:19,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:20,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:21,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:22,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:23,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:24,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:25,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:26,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:27,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:28,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:29,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:30,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:31,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:32,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:33,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:34,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:35,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:36,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:37,,,,,53,52,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:38,,,,,32,31,52,,,,,1,,,,14:48:17,0,0,0,0,0,
14:52:39,,,,,13,11,31,,,,,2,,,,14:52:38,1,28,60,1,0,
14:52:40,,,,,9,7,12,,,,,2,,,,14:52:38,1,27,60,1,0,
14:52:41,,,,,11,10,8,,,,,2,,,,14:52:38,1,26,60,1,0,
14:52:42,,,,,15,13,10,,,,,2,,,,14:52:38,1,25,60,1,0,
14:52:43,,,,,23,21,14,,,,,2,,,,14:52:38,1,24,60,1,0,
14:52:44,,,,,20,19,22,,,,,2,,,,14:52:38,1,23,60,1,0,
14:52:45,,,,,42,41,19,,,,,2,,,,14:52:38,1,22,60,1,0,
14:52:46,,,,,38,37,41,,,,,2,,,,14:52:38,1,21,60,1,0,
14:52:47,,,,,37,36,37,,,,,2,,,,14:52:38,1,20,60,1,0,
14:52:48,,,,,37,36,36,,,,,2,,,,14:52:38,1,19,60,1,0,
14:52:49,,,,,37,36,36,,,,,2,,,,14:52:38,1,18,60,1,0,
14:52:50,,,,,37,36,36,,,,,2,,,,14:52:38,1,17,60,1,0,
14:52:51,,,,,37,36,36,,,,,2,,,,14:52:38,1,16,60,1,0,
14:52:52,,,,,37,36,36,,,,,2,,,,14:52:38,1,15,60,1,0,
14:52:53,,,,,37,36,36,,,,,2,,,,14:52:38,1,14,60,1,0,
14:52:54,,,,,37,35,36,,,,,2,,,,14:52:38,1,13,60,1,0,
14:52:55,,,,,37,36,36,,,,,2,,,,14:52:38,1,12,60,1,0,
14:52:56,,,,,37,35,36,,,,,2,,,,14:52:38,1,11,60,1,0,
14:52:57,,,,,37,36,36,,,,,2,,,,14:52:38,1,10,60,1,0,
14:52:58,,,,,37,36,36,,,,,2,,,,14:52:38,1,9,60,1,0,
14:52:59,,,,,37,35,36,,,,,2,,,,14:52:38,1,8,60,1,0,
14:53:00,761,337,747,332,37,35,36,40,8,22,22.25,2,10,29,1,14:52:38,1,7,60,1,0,
14:53:01,,,,,37,35,36,,,,,2,,,,14:52:38,1,6,60,1,0,
14:53:02,,,,,36,35,36,,,,,2,,,,14:52:38,1,5,60,1,0,
14:53:03,,,,,36,35,35,,,,,2,,,,14:52:38,1,4,60,1,0,
14:53:04,,,,,37,35,35,,,,,2,,,,14:52:38,1,3,60,1,0,
14:53:05,,,,,36,35,36,,,,,2,,,,14:52:38,1,2,60,1,0,
14:53:06,,,,,37,35,35,,,,,2,,,,14:52:38,1,1,60,1,0,
14:53:07,,,,,37,35,36,,,,,2,,,,14:52:38,1,0,60,1,0,
14:53:08,,,,,36,35,36,,,,,2,,,,14:52:38,0,0,59,0,0,
14:53:09,,,,,37,35,35,,,,,2,,,,14:52:38,0,0,58,0,0,
14:53:10,,,,,37,35,36,,,,,2,,,,14:52:38,0,0,57,0,0,
14:53:11,,,,,36,35,36,,,,,2,,,,14:52:38,0,0,56,0,0,
14:53:12,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,55,0,0,
14:53:13,,,,,37,35,35,,,,,2,,,,14:52:38,0,0,54,0,0,
14:53:14,,,,,37,35,36,,,,,2,,,,14:52:38,0,0,53,0,0,
14:53:15,,,,,36,35,36,,,,,2,,,,14:52:38,0,0,52,0,0,
14:53:16,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,51,0,0,
14:53:17,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,50,0,0,
14:53:18,,,,,37,35,35,,,,,2,,,,14:52:38,0,0,49,0,0,
14:53:19,,,,,36,35,36,,,,,2,,,,14:52:38,0,0,48,0,0,
14:53:20,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,47,0,0,
14:53:21,,,,,37,35,35,,,,,2,,,,14:52:38,0,0,46,0,0,
14:53:22,,,,,36,35,36,,,,,2,,,,14:52:38,0,0,45,0,0,
14:53:23,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,44,0,0,
14:53:24,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,43,0,0,
14:53:25,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,42,0,0,
14:53:26,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,41,0,0,
14:53:27,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,40,0,0,
14:53:28,,,,,36,35,35,,,,,2,,,,14:52:38,0,0,39,0,0,
